,HHinc,HHDeclarations,self_declare,self_inc
candidate.php?candidate_id=365,,0,,
candidate.php?candidate_id=3650,,0,,
candidate.php?candidate_id=3651,,0,,
candidate.php?candidate_id=3652,2025398.0,2,Y,1853294.0
candidate.php?candidate_id=3653,0.0,2,Y,0.0
candidate.php?candidate_id=3655,1917379.0,4,Y,1628181.0
candidate.php?candidate_id=3656,2836070.0,2,Y,2668070.0
candidate.php?candidate_id=3657,43054.0,2,Y,43054.0
candidate.php?candidate_id=3658,203900.0,2,Y,203900.0
candidate.php?candidate_id=3659,0.0,1,Y,0.0
candidate.php?candidate_id=366,,0,,
candidate.php?candidate_id=3661,,0,,
candidate.php?candidate_id=3662,256230.0,2,Y,256230.0
candidate.php?candidate_id=3663,284722.0,2,Y,45000.0
candidate.php?candidate_id=3664,1149980.0,2,Y,530720.0
candidate.php?candidate_id=3665,,0,,
candidate.php?candidate_id=3666,0.0,2,Y,0.0
candidate.php?candidate_id=3667,,0,,
candidate.php?candidate_id=3668,260000.0,1,Y,260000.0
candidate.php?candidate_id=3669,0.0,1,Y,0.0
candidate.php?candidate_id=367,,0,,
candidate.php?candidate_id=3670,2684783.0,2,Y,1703180.0
candidate.php?candidate_id=3671,1472088.0,3,Y,923403.0
candidate.php?candidate_id=3672,335312.0,1,Y,335312.0
candidate.php?candidate_id=3673,,0,,
candidate.php?candidate_id=3674,,0,,
candidate.php?candidate_id=3675,0.0,1,Y,0.0
candidate.php?candidate_id=3676,3866130.0,2,Y,3866130.0
candidate.php?candidate_id=3677,296610.0,4,Y,296610.0
candidate.php?candidate_id=3678,198480.0,1,Y,198480.0
candidate.php?candidate_id=3679,,0,,
candidate.php?candidate_id=368,,0,,
candidate.php?candidate_id=3680,,0,,
candidate.php?candidate_id=3681,0.0,1,Y,0.0
candidate.php?candidate_id=3682,0.0,1,Y,0.0
candidate.php?candidate_id=3683,448865.0,2,Y,260075.0
candidate.php?candidate_id=3684,1108302.0,2,Y,748302.0
candidate.php?candidate_id=3685,1984231.0,2,Y,1984231.0
candidate.php?candidate_id=3686,0.0,1,Y,0.0
candidate.php?candidate_id=3687,0.0,2,Y,0.0
candidate.php?candidate_id=3688,0.0,2,Y,0.0
candidate.php?candidate_id=3689,223092.0,2,Y,223092.0
candidate.php?candidate_id=369,0.0,4,Y,0.0
candidate.php?candidate_id=3690,0.0,1,Y,0.0
candidate.php?candidate_id=3691,,0,,
candidate.php?candidate_id=3692,234732.0,3,Y,165326.0
candidate.php?candidate_id=3693,5295670.0,2,Y,4735640.0
candidate.php?candidate_id=3694,373916.0,1,Y,373916.0
candidate.php?candidate_id=3695,0.0,4,Y,0.0
candidate.php?candidate_id=3696,0.0,1,Y,0.0
candidate.php?candidate_id=3697,0.0,1,Y,0.0
candidate.php?candidate_id=3698,,0,,
candidate.php?candidate_id=3699,,0,,
candidate.php?candidate_id=37,206090.0,1,Y,206090.0
candidate.php?candidate_id=3700,,0,,
candidate.php?candidate_id=3701,0.0,1,Y,0.0
candidate.php?candidate_id=3702,0.0,1,Y,0.0
candidate.php?candidate_id=3703,,0,,
candidate.php?candidate_id=3704,,0,,
candidate.php?candidate_id=3705,,0,,
candidate.php?candidate_id=3706,0.0,2,Y,0.0
candidate.php?candidate_id=3707,120000.0,1,Y,120000.0
candidate.php?candidate_id=3708,4844916.0,2,Y,1465616.0
candidate.php?candidate_id=3709,0.0,1,Y,0.0
candidate.php?candidate_id=371,2260861.0,2,Y,1261616.0
candidate.php?candidate_id=3710,374520.0,1,,0.0
candidate.php?candidate_id=3711,110000.0,2,Y,110000.0
candidate.php?candidate_id=3712,529067.0,2,Y,529067.0
candidate.php?candidate_id=3713,1280980.0,5,Y,1280980.0
candidate.php?candidate_id=3714,229000.0,2,Y,229000.0
candidate.php?candidate_id=3715,39238970.0,2,Y,38117670.0
candidate.php?candidate_id=3716,216350.0,1,Y,216350.0
candidate.php?candidate_id=372,5057820.0,2,Y,3698810.0
candidate.php?candidate_id=3720,0.0,1,Y,0.0
candidate.php?candidate_id=3721,,0,,
candidate.php?candidate_id=3722,0.0,1,Y,0.0
candidate.php?candidate_id=3723,0.0,1,Y,0.0
candidate.php?candidate_id=3724,0.0,1,Y,0.0
candidate.php?candidate_id=3725,,0,,
candidate.php?candidate_id=3726,,0,,
candidate.php?candidate_id=3727,167.0,1,Y,167.0
candidate.php?candidate_id=3728,0.0,1,Y,0.0
candidate.php?candidate_id=3729,0.0,1,Y,0.0
candidate.php?candidate_id=373,680254.0,2,Y,365254.0
candidate.php?candidate_id=3730,0.0,3,Y,0.0
candidate.php?candidate_id=3731,0.0,0,N,0.0
candidate.php?candidate_id=3732,0.0,1,Y,0.0
candidate.php?candidate_id=3733,1080000.0,2,Y,1080000.0
candidate.php?candidate_id=3734,,0,,
candidate.php?candidate_id=3735,0.0,1,Y,0.0
candidate.php?candidate_id=3736,0.0,1,Y,0.0
candidate.php?candidate_id=3737,1530270.0,2,Y,806090.0
candidate.php?candidate_id=3738,907580.0,1,Y,907580.0
candidate.php?candidate_id=3739,,0,,
candidate.php?candidate_id=374,1808880.0,2,Y,355210.0
candidate.php?candidate_id=3740,0.0,1,Y,0.0
candidate.php?candidate_id=3741,400047.0,1,Y,400047.0
candidate.php?candidate_id=3742,1036400.0,3,Y,542760.0
candidate.php?candidate_id=3743,0.0,1,Y,0.0
candidate.php?candidate_id=3744,0.0,1,Y,0.0
candidate.php?candidate_id=3745,150000.0,1,Y,150000.0
candidate.php?candidate_id=3746,450750.0,1,Y,450750.0
candidate.php?candidate_id=3747,1884000.0,2,Y,1500000.0
candidate.php?candidate_id=3748,0.0,2,Y,0.0
candidate.php?candidate_id=3749,214219.0,1,Y,214219.0
candidate.php?candidate_id=375,0.0,1,Y,0.0
candidate.php?candidate_id=3750,0.0,1,Y,0.0
candidate.php?candidate_id=3751,0.0,1,Y,0.0
candidate.php?candidate_id=3752,,0,,
candidate.php?candidate_id=3753,0.0,1,Y,0.0
candidate.php?candidate_id=3755,,0,,
candidate.php?candidate_id=3756,1992966.0,2,Y,1576033.0
candidate.php?candidate_id=3757,529000.0,3,Y,129000.0
candidate.php?candidate_id=3758,0.0,2,Y,0.0
candidate.php?candidate_id=3759,,0,,
candidate.php?candidate_id=376,151200.0,1,Y,151200.0
candidate.php?candidate_id=3760,,0,,
candidate.php?candidate_id=3761,,0,,
candidate.php?candidate_id=3762,0.0,1,Y,0.0
candidate.php?candidate_id=3763,,0,,
candidate.php?candidate_id=3764,0.0,0,N,0.0
candidate.php?candidate_id=3765,18533730.0,2,Y,1902760.0
candidate.php?candidate_id=3766,0.0,1,Y,0.0
candidate.php?candidate_id=3767,,0,,
candidate.php?candidate_id=3768,550520.0,1,Y,550520.0
candidate.php?candidate_id=3769,,0,,
candidate.php?candidate_id=377,1640064.0,1,Y,1640064.0
candidate.php?candidate_id=3770,,0,,
candidate.php?candidate_id=3771,0.0,1,Y,0.0
candidate.php?candidate_id=3772,,0,,
candidate.php?candidate_id=3773,10000.0,1,Y,10000.0
candidate.php?candidate_id=3774,250030.0,1,Y,250030.0
candidate.php?candidate_id=3775,400000.0,1,Y,400000.0
candidate.php?candidate_id=3776,,0,,
candidate.php?candidate_id=3777,,0,,
candidate.php?candidate_id=3778,493700.0,2,Y,305700.0
candidate.php?candidate_id=3779,,0,,
candidate.php?candidate_id=378,395730.0,2,Y,198400.0
candidate.php?candidate_id=3780,,0,,
candidate.php?candidate_id=3781,0.0,1,Y,0.0
candidate.php?candidate_id=3782,,0,,
candidate.php?candidate_id=3783,0.0,1,Y,0.0
candidate.php?candidate_id=3784,0.0,1,Y,0.0
candidate.php?candidate_id=3785,273186.0,1,Y,273186.0
candidate.php?candidate_id=3786,,0,,
candidate.php?candidate_id=3787,320379.0,1,Y,320379.0
candidate.php?candidate_id=3788,,0,,
candidate.php?candidate_id=3789,,0,,
candidate.php?candidate_id=379,,0,,
candidate.php?candidate_id=3790,0.0,1,Y,0.0
candidate.php?candidate_id=3791,,0,,
candidate.php?candidate_id=3792,,0,,
candidate.php?candidate_id=3793,,0,,
candidate.php?candidate_id=3794,,0,,
candidate.php?candidate_id=3796,589364.0,1,Y,589364.0
candidate.php?candidate_id=3797,664064.0,2,Y,540974.0
candidate.php?candidate_id=3798,0.0,1,Y,0.0
candidate.php?candidate_id=3799,300000.0,1,Y,300000.0
candidate.php?candidate_id=38,593227.0,2,Y,181517.0
candidate.php?candidate_id=380,1326550.0,2,Y,377540.0
candidate.php?candidate_id=3800,,0,,
candidate.php?candidate_id=3801,0.0,1,Y,0.0
candidate.php?candidate_id=3802,,0,,
candidate.php?candidate_id=3803,,0,,
candidate.php?candidate_id=3804,0.0,1,Y,0.0
candidate.php?candidate_id=3805,,0,,
candidate.php?candidate_id=3806,0.0,1,Y,0.0
candidate.php?candidate_id=3807,,0,,
candidate.php?candidate_id=3808,228325.0,1,Y,228325.0
candidate.php?candidate_id=3809,,0,,
candidate.php?candidate_id=381,0.0,1,Y,0.0
candidate.php?candidate_id=3810,0.0,1,Y,0.0
candidate.php?candidate_id=3811,,0,,
candidate.php?candidate_id=3812,0.0,1,Y,0.0
candidate.php?candidate_id=3813,,0,,
candidate.php?candidate_id=3814,,0,,
candidate.php?candidate_id=3815,,0,,
candidate.php?candidate_id=3816,,0,,
candidate.php?candidate_id=3817,,0,,
candidate.php?candidate_id=3818,,0,,
candidate.php?candidate_id=3819,,0,,
candidate.php?candidate_id=382,,0,,
candidate.php?candidate_id=3820,175984.0,1,Y,175984.0
candidate.php?candidate_id=3821,,0,,
candidate.php?candidate_id=3822,0.0,2,Y,0.0
candidate.php?candidate_id=3823,0.0,1,Y,0.0
candidate.php?candidate_id=3824,0.0,1,Y,0.0
candidate.php?candidate_id=3825,0.0,1,Y,0.0
candidate.php?candidate_id=3826,0.0,1,Y,0.0
candidate.php?candidate_id=3827,612630.0,1,Y,612630.0
candidate.php?candidate_id=3828,0.0,1,Y,0.0
candidate.php?candidate_id=3829,225438.0,1,Y,225438.0
candidate.php?candidate_id=383,,0,,
candidate.php?candidate_id=3830,,0,,
candidate.php?candidate_id=3831,,0,,
candidate.php?candidate_id=3832,0.0,1,Y,0.0
candidate.php?candidate_id=3833,0.0,1,Y,0.0
candidate.php?candidate_id=3834,856200.0,2,Y,256200.0
candidate.php?candidate_id=3835,0.0,2,Y,0.0
candidate.php?candidate_id=3837,648300.0,1,Y,648300.0
candidate.php?candidate_id=3838,0.0,1,Y,0.0
candidate.php?candidate_id=3839,,0,,
candidate.php?candidate_id=384,0.0,1,Y,0.0
candidate.php?candidate_id=3840,0.0,1,Y,0.0
candidate.php?candidate_id=3841,0.0,1,Y,0.0
candidate.php?candidate_id=3842,298254.0,1,Y,298254.0
candidate.php?candidate_id=3844,220000.0,1,Y,220000.0
candidate.php?candidate_id=3845,1081094.0,2,Y,1081094.0
candidate.php?candidate_id=3846,,0,,
candidate.php?candidate_id=3847,212000.0,2,Y,127000.0
candidate.php?candidate_id=3848,2535985.0,3,Y,628787.0
candidate.php?candidate_id=3849,2912422.0,4,Y,597184.0
candidate.php?candidate_id=385,,0,,
candidate.php?candidate_id=3850,444084.0,1,Y,444084.0
candidate.php?candidate_id=3851,0.0,1,Y,0.0
candidate.php?candidate_id=3852,482500.0,2,Y,302500.0
candidate.php?candidate_id=3853,,0,,
candidate.php?candidate_id=3854,0.0,2,Y,0.0
candidate.php?candidate_id=3855,1495786.0,3,Y,597589.0
candidate.php?candidate_id=3856,0.0,1,Y,0.0
candidate.php?candidate_id=3857,297000.0,1,Y,297000.0
candidate.php?candidate_id=3859,0.0,1,Y,0.0
candidate.php?candidate_id=386,,0,,
candidate.php?candidate_id=3860,157122.0,1,Y,157122.0
candidate.php?candidate_id=3861,277865.0,1,Y,277865.0
candidate.php?candidate_id=3862,0.0,1,Y,0.0
candidate.php?candidate_id=3863,0.0,1,Y,0.0
candidate.php?candidate_id=3864,0.0,1,Y,0.0
candidate.php?candidate_id=3865,,0,,
candidate.php?candidate_id=3866,,0,,
candidate.php?candidate_id=3867,,0,,
candidate.php?candidate_id=3868,748000.0,1,Y,748000.0
candidate.php?candidate_id=3869,224856.0,1,Y,224856.0
candidate.php?candidate_id=387,0.0,2,Y,0.0
candidate.php?candidate_id=3870,177824.0,1,Y,177824.0
candidate.php?candidate_id=3871,,0,,
candidate.php?candidate_id=3872,,0,,
candidate.php?candidate_id=3873,0.0,1,Y,0.0
candidate.php?candidate_id=3875,874650.0,2,Y,301600.0
candidate.php?candidate_id=3876,,0,,
candidate.php?candidate_id=3877,0.0,1,Y,0.0
candidate.php?candidate_id=3878,0.0,1,Y,0.0
candidate.php?candidate_id=3879,,0,,
candidate.php?candidate_id=388,332810.0,1,Y,332810.0
candidate.php?candidate_id=3880,,0,,
candidate.php?candidate_id=3881,,0,,
candidate.php?candidate_id=3882,,0,,
candidate.php?candidate_id=3883,0.0,1,Y,0.0
candidate.php?candidate_id=3884,,0,,
candidate.php?candidate_id=3885,,0,,
candidate.php?candidate_id=3886,,0,,
candidate.php?candidate_id=3887,0.0,1,Y,0.0
candidate.php?candidate_id=3888,0.0,1,Y,0.0
candidate.php?candidate_id=3889,,0,,
candidate.php?candidate_id=389,220100.0,1,Y,220100.0
candidate.php?candidate_id=3890,,0,,
candidate.php?candidate_id=3891,,0,,
candidate.php?candidate_id=3892,,0,,
candidate.php?candidate_id=3893,,0,,
candidate.php?candidate_id=3894,,0,,
candidate.php?candidate_id=3895,1614198.0,1,Y,1614198.0
candidate.php?candidate_id=3896,,0,,
candidate.php?candidate_id=3897,0.0,1,Y,0.0
candidate.php?candidate_id=3898,,0,,
candidate.php?candidate_id=3899,230000.0,1,Y,230000.0
candidate.php?candidate_id=39,18430.0,1,Y,18430.0
candidate.php?candidate_id=390,,0,,
candidate.php?candidate_id=3900,0.0,1,Y,0.0
candidate.php?candidate_id=3901,14000.0,2,Y,0.0
candidate.php?candidate_id=3902,412754.0,1,Y,412754.0
candidate.php?candidate_id=3903,,0,,
candidate.php?candidate_id=3904,,0,,
candidate.php?candidate_id=3905,,0,,
candidate.php?candidate_id=3906,0.0,2,Y,0.0
candidate.php?candidate_id=3907,,0,,
candidate.php?candidate_id=3908,0.0,1,Y,0.0
candidate.php?candidate_id=3909,,0,,
candidate.php?candidate_id=3910,465362.0,2,Y,260362.0
candidate.php?candidate_id=3911,,0,,
candidate.php?candidate_id=3912,0.0,1,Y,0.0
candidate.php?candidate_id=3913,300000.0,1,Y,300000.0
candidate.php?candidate_id=3914,0.0,1,Y,0.0
candidate.php?candidate_id=3915,0.0,1,Y,0.0
candidate.php?candidate_id=3916,266441.0,1,Y,266441.0
candidate.php?candidate_id=3917,0.0,1,Y,0.0
candidate.php?candidate_id=3918,0.0,1,Y,0.0
candidate.php?candidate_id=3919,11500.0,2,Y,0.0
candidate.php?candidate_id=3920,49680.0,1,Y,49680.0
candidate.php?candidate_id=3921,399055.0,2,Y,209162.0
candidate.php?candidate_id=3922,,0,,
candidate.php?candidate_id=3923,,0,,
candidate.php?candidate_id=3924,7500.0,1,Y,7500.0
candidate.php?candidate_id=3925,0.0,1,Y,0.0
candidate.php?candidate_id=3926,,0,,
candidate.php?candidate_id=3927,0.0,1,Y,0.0
candidate.php?candidate_id=3928,0.0,2,Y,0.0
candidate.php?candidate_id=3929,1159943.0,5,Y,573663.0
candidate.php?candidate_id=393,500000.0,1,Y,500000.0
candidate.php?candidate_id=3930,694612.0,2,Y,336724.0
candidate.php?candidate_id=3932,,0,,
candidate.php?candidate_id=3934,694870.0,2,Y,411280.0
candidate.php?candidate_id=3936,833196.0,1,Y,833196.0
candidate.php?candidate_id=3937,575000.0,2,Y,575000.0
candidate.php?candidate_id=3938,541200.0,3,Y,319600.0
candidate.php?candidate_id=3941,6377529.0,2,Y,6177929.0
candidate.php?candidate_id=3942,882144.0,1,N,460663.0
candidate.php?candidate_id=3943,1440053.0,4,Y,702784.0
candidate.php?candidate_id=3945,0.0,0,N,0.0
candidate.php?candidate_id=3946,185500.0,1,Y,185500.0
candidate.php?candidate_id=3947,106854272.0,3,Y,1705970.0
candidate.php?candidate_id=3948,200000.0,2,Y,200000.0
candidate.php?candidate_id=3949,944262.0,2,Y,926738.0
candidate.php?candidate_id=395,,0,,
candidate.php?candidate_id=3951,1408008.0,4,Y,161516.0
candidate.php?candidate_id=3952,957100.0,2,Y,707100.0
candidate.php?candidate_id=3953,887683.0,1,Y,887683.0
candidate.php?candidate_id=3955,657026.0,2,Y,387530.0
candidate.php?candidate_id=3957,0.0,1,Y,0.0
candidate.php?candidate_id=3958,147796.0,1,Y,147796.0
candidate.php?candidate_id=396,0.0,2,Y,0.0
candidate.php?candidate_id=3960,270650.0,2,Y,270650.0
candidate.php?candidate_id=3961,1791585.0,3,Y,1397025.0
candidate.php?candidate_id=3964,0.0,1,Y,0.0
candidate.php?candidate_id=3965,666354.0,2,Y,527373.0
candidate.php?candidate_id=3966,302380.0,2,Y,229480.0
candidate.php?candidate_id=3967,611150.0,1,Y,611150.0
candidate.php?candidate_id=3968,,0,,
candidate.php?candidate_id=3969,0.0,1,Y,0.0
candidate.php?candidate_id=397,0.0,1,Y,0.0
candidate.php?candidate_id=3970,,0,,
candidate.php?candidate_id=3971,625752.0,1,Y,625752.0
candidate.php?candidate_id=3972,135000.0,1,Y,135000.0
candidate.php?candidate_id=3973,,0,,
candidate.php?candidate_id=3974,,0,,
candidate.php?candidate_id=3975,752042.0,2,Y,264380.0
candidate.php?candidate_id=3976,624974.0,2,Y,408737.0
candidate.php?candidate_id=3977,1250939.0,2,Y,1250939.0
candidate.php?candidate_id=3978,8121929.0,2,Y,8121929.0
candidate.php?candidate_id=3979,241672.0,2,Y,0.0
candidate.php?candidate_id=398,1001878.0,2,Y,616913.0
candidate.php?candidate_id=3981,933930.0,1,,0.0
candidate.php?candidate_id=3982,1126468.0,2,Y,849384.0
candidate.php?candidate_id=3983,0.0,1,Y,0.0
candidate.php?candidate_id=3984,300840.0,1,Y,300840.0
candidate.php?candidate_id=3985,0.0,1,Y,0.0
candidate.php?candidate_id=3986,,0,,
candidate.php?candidate_id=3987,773197.0,3,Y,207883.0
candidate.php?candidate_id=3989,513144.0,1,Y,513144.0
candidate.php?candidate_id=399,1526828.0,1,Y,1526828.0
candidate.php?candidate_id=3990,111614.0,1,Y,111614.0
candidate.php?candidate_id=3991,944678.0,1,Y,944678.0
candidate.php?candidate_id=3992,0.0,0,N,0.0
candidate.php?candidate_id=3993,0.0,1,Y,0.0
candidate.php?candidate_id=3994,4335865.0,3,Y,3865939.0
candidate.php?candidate_id=3995,898100.0,1,Y,898100.0
candidate.php?candidate_id=3996,500000.0,1,Y,500000.0
candidate.php?candidate_id=3997,0.0,1,Y,0.0
candidate.php?candidate_id=3998,,0,,
candidate.php?candidate_id=3999,0.0,1,Y,0.0
candidate.php?candidate_id=4000,,0,,
candidate.php?candidate_id=4002,0.0,1,Y,0.0
candidate.php?candidate_id=4003,956140.0,2,Y,444580.0
candidate.php?candidate_id=4005,0.0,1,Y,0.0
candidate.php?candidate_id=4006,,0,,
candidate.php?candidate_id=4007,2647270.0,1,Y,2647270.0
candidate.php?candidate_id=4008,0.0,1,Y,0.0
candidate.php?candidate_id=4009,0.0,1,Y,0.0
candidate.php?candidate_id=401,0.0,1,Y,0.0
candidate.php?candidate_id=4010,287933.0,1,Y,287933.0
candidate.php?candidate_id=4011,0.0,2,Y,0.0
candidate.php?candidate_id=4012,1988612.0,1,Y,1988612.0
candidate.php?candidate_id=4013,,0,,
candidate.php?candidate_id=4014,,0,,
candidate.php?candidate_id=4015,,0,,
candidate.php?candidate_id=4016,2590540.0,1,Y,2590540.0
candidate.php?candidate_id=4017,180000.0,1,Y,180000.0
candidate.php?candidate_id=4018,0.0,1,Y,0.0
candidate.php?candidate_id=4019,0.0,1,Y,0.0
candidate.php?candidate_id=402,1087319.0,2,Y,954704.0
candidate.php?candidate_id=4020,336297.0,2,Y,0.0
candidate.php?candidate_id=4021,0.0,1,Y,0.0
candidate.php?candidate_id=4022,496784.0,2,Y,353930.0
candidate.php?candidate_id=4023,0.0,1,Y,0.0
candidate.php?candidate_id=4024,2365810.0,1,,0.0
candidate.php?candidate_id=4025,,0,,
candidate.php?candidate_id=4026,,0,,
candidate.php?candidate_id=4028,0.0,1,Y,0.0
candidate.php?candidate_id=403,0.0,2,Y,0.0
candidate.php?candidate_id=4030,0.0,1,Y,0.0
candidate.php?candidate_id=4031,200000.0,1,Y,200000.0
candidate.php?candidate_id=4032,333000.0,2,Y,333000.0
candidate.php?candidate_id=4034,,0,,
candidate.php?candidate_id=4035,3574130.0,2,Y,2035070.0
candidate.php?candidate_id=4036,0.0,0,N,66000.0
candidate.php?candidate_id=4038,0.0,1,Y,0.0
candidate.php?candidate_id=4039,0.0,1,Y,0.0
candidate.php?candidate_id=404,,0,,
candidate.php?candidate_id=4040,0.0,3,Y,0.0
candidate.php?candidate_id=4041,0.0,0,N,0.0
candidate.php?candidate_id=4043,315837.0,1,Y,315837.0
candidate.php?candidate_id=4044,,0,,
candidate.php?candidate_id=4045,0.0,2,,0.0
candidate.php?candidate_id=4048,0.0,0,N,12000.0
candidate.php?candidate_id=405,0.0,2,Y,0.0
candidate.php?candidate_id=4050,0.0,1,Y,0.0
candidate.php?candidate_id=4051,1123611.0,3,Y,544303.0
candidate.php?candidate_id=4054,164786.0,2,Y,0.0
candidate.php?candidate_id=4056,,0,,
candidate.php?candidate_id=4058,209000.0,1,Y,209000.0
candidate.php?candidate_id=4059,735900.0,2,Y,372540.0
candidate.php?candidate_id=406,0.0,3,Y,0.0
candidate.php?candidate_id=4061,667470.0,2,Y,434110.0
candidate.php?candidate_id=4062,1371909.0,2,Y,725254.0
candidate.php?candidate_id=4063,342990.0,1,Y,342990.0
candidate.php?candidate_id=4064,0.0,1,Y,0.0
candidate.php?candidate_id=4065,,0,,
candidate.php?candidate_id=4066,,0,,
candidate.php?candidate_id=4067,,0,,
candidate.php?candidate_id=4068,,0,,
candidate.php?candidate_id=4069,,0,,
candidate.php?candidate_id=407,0.0,2,Y,0.0
candidate.php?candidate_id=4070,,0,,
candidate.php?candidate_id=4071,,0,,
candidate.php?candidate_id=4072,,0,,
candidate.php?candidate_id=4073,,0,,
candidate.php?candidate_id=4074,,0,,
candidate.php?candidate_id=4075,1285179.0,2,Y,881422.0
candidate.php?candidate_id=4076,,0,,
candidate.php?candidate_id=4077,399043.0,2,Y,199148.0
candidate.php?candidate_id=4078,100000.0,1,Y,100000.0
candidate.php?candidate_id=4079,0.0,1,Y,0.0
candidate.php?candidate_id=408,1869454.0,2,Y,1418380.0
candidate.php?candidate_id=4080,155445.0,1,Y,155445.0
candidate.php?candidate_id=4081,,0,,
candidate.php?candidate_id=4083,0.0,1,Y,0.0
candidate.php?candidate_id=4084,180350.0,1,Y,180350.0
candidate.php?candidate_id=4085,41964.0,1,Y,41964.0
candidate.php?candidate_id=4086,204780.0,1,Y,204780.0
candidate.php?candidate_id=4087,0.0,1,Y,0.0
candidate.php?candidate_id=4088,22101624.0,3,Y,18591293.0
candidate.php?candidate_id=409,1528640.0,2,Y,948561.0
candidate.php?candidate_id=4090,0.0,1,Y,0.0
candidate.php?candidate_id=4091,0.0,1,Y,0.0
candidate.php?candidate_id=4093,1407850.0,3,Y,755120.0
candidate.php?candidate_id=4094,4532901.0,2,Y,1208970.0
candidate.php?candidate_id=4095,0.0,1,Y,0.0
candidate.php?candidate_id=4096,478950.0,2,Y,198750.0
candidate.php?candidate_id=4097,1030461.0,2,Y,705890.0
candidate.php?candidate_id=4098,0.0,3,Y,0.0
candidate.php?candidate_id=4099,0.0,1,Y,0.0
candidate.php?candidate_id=41,1565430.0,3,Y,183730.0
candidate.php?candidate_id=410,0.0,1,Y,0.0
candidate.php?candidate_id=4100,1584278.0,2,Y,884966.0
candidate.php?candidate_id=4101,0.0,1,Y,0.0
