,Unnamed: 0,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year,full_link,Cogniz,Convict,Framed,Other_years,Total_Wins,History,Years_since,Incumbent,Other_elec,Common_link
9515,0,51,4428802.0,1225,1,0,520445,candidate.php?candidate_id=3016,BAIDYANATH PRASAD MAHTO,340,4,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3016,1.0,0.0,0.0,"['2014', '2009', '2005']",0.0,1.0,4.0,True,3.0,http://myneta.info/compare_profile.php?group_id=ekcNd4bsWCG3zwbLrSMw
9516,1,53,10500000.0,1225,1,11,100000,candidate.php?candidate_id=3022,AMBIKA SINGH,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3022,1.0,0.0,0.0,,,,,,,
9517,2,40,1121000.0,1225,8,1,0,candidate.php?candidate_id=3020,BIRENDRA PRASAD GUPTA,248,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3020,8.0,0.0,0.0,,,,,,,
9518,3,31,391000.0,1225,0,9,0,candidate.php?candidate_id=3024,DEORAJ RAM,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3024,0.0,0.0,0.0,,,,,,,
9519,4,52,22093716.0,1225,0,9,483884,candidate.php?candidate_id=3015,DILIP VERMA,506,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3015,0.0,0.0,0.0,,,,,,,
9520,5,37,433676.0,1225,3,3,12000,candidate.php?candidate_id=3025,FAKHRUDDIN,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3025,3.0,0.0,0.0,"['2014', '2010', '2009']",0.0,0.0,2009.0,False,3.0,http://myneta.info/compare_profile.php?group_id=QAbKFabQyNeFpa53vB6S
9521,6,42,212000.0,1225,0,9,0,candidate.php?candidate_id=3026,MAGISTER YADAV,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3026,0.0,0.0,0.0,,,,,,,
9522,7,48,17462300.0,1225,0,6,0,candidate.php?candidate_id=3017,MANAN MISHRA,166,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3017,0.0,0.0,0.0,"['2010', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=p2vQYbDHui32H4Hb62uF
9523,8,40,4306000.0,1225,0,11,0,candidate.php?candidate_id=3027,MANOHAR MANOJ,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3027,0.0,0.0,0.0,,,,,,,
9524,9,63,16964767.0,1225,0,1,0,candidate.php?candidate_id=3019,RAGHUNATH JHA,615,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3019,0.0,0.0,0.0,,,,,,,
9525,10,51,2070000.0,1225,0,1,0,candidate.php?candidate_id=3029,RAKESH KUMAR PANDEY,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3029,0.0,0.0,0.0,,,,,,,
9526,11,35,103100.0,1225,1,3,0,candidate.php?candidate_id=3028,RAMASHANKAR PRASAD,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3028,1.0,0.0,0.0,,,,,,,
9527,12,28,295000.0,1225,0,0,0,candidate.php?candidate_id=3030,SATYANARAIN YADAV,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3030,0.0,0.0,0.0,,,,,,,
9528,13,38,1197011.0,1225,2,6,51367,candidate.php?candidate_id=3021,SHAILENDRA KUMAR GARHWAL,441,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3021,2.0,0.0,0.0,,,,,,,
9529,14,36,974510.0,1225,0,1,0,candidate.php?candidate_id=3023,UMESH,312,4,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=3023,0.0,0.0,0.0,,,,,,,
9530,0,60,38729400.0,288,0,6,0,candidate.php?candidate_id=8298,PAWAN KUMAR BANSAL,311,5,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8298,0.0,0.0,0.0,"['2014', '2011', '2009', '2004']",1.0,1.0,5.0,True,4.0,http://myneta.info/compare_profile.php?group_id=MUCxEJfcKHz5EuYpjwuk
9531,1,43,177352496.0,288,0,6,0,candidate.php?candidate_id=8304,AJAY GOYAL,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8304,0.0,0.0,0.0,,,,,,,
9532,2,34,264701.0,288,0,0,0,candidate.php?candidate_id=8307,DARSHAN SINGH,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8307,0.0,0.0,0.0,,,,,,,
9533,3,43,2721382.0,288,0,9,567,candidate.php?candidate_id=8308,DES RAJ,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8308,0.0,0.0,0.0,,,,,,,
9534,4,31,101000.0,288,0,1,0,candidate.php?candidate_id=8302,GOSWAMI VISHWA BHUSHAN BHARTI,340,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8302,0.0,0.0,0.0,,,,,,,
9535,5,37,10647034.0,288,0,5,1224056,candidate.php?candidate_id=8301,HAFFIZ ANWAR UL HAQ,615,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8301,0.0,0.0,0.0,,,,,,,
9536,6,69,146979000.0,288,0,11,170000,candidate.php?candidate_id=8300,HARMOHAN DHAWAN,166,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8300,0.0,0.0,0.0,,,,,,,
9537,7,52,133900.0,288,0,2,0,candidate.php?candidate_id=8305,KAFIL AHMAD,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8305,0.0,0.0,0.0,,,,,,,
9538,8,63,35323500.0,288,0,6,350000,candidate.php?candidate_id=8306,KHEM LAL BANSAL,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8306,0.0,0.0,0.0,"['2014', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=ZfcbDbfhobp5C3xPgoZ
9539,9,36,220000.0,288,0,7,250000,candidate.php?candidate_id=8309,MAYA DEVI,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8309,0.0,0.0,0.0,,,,,,,
9540,10,43,40000.0,288,0,5,10000,candidate.php?candidate_id=8303,PARAS NATH,18,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8303,0.0,0.0,0.0,,,,,,,
9541,11,46,10000.0,288,0,5,0,candidate.php?candidate_id=8310,RAM PAL HANS,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8310,0.0,0.0,0.0,,,,,,,
9542,12,67,12096777.0,288,0,11,5130000,candidate.php?candidate_id=8311,S K SURI,312,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8311,0.0,0.0,0.0,,,,,,,
9543,13,56,93237145.0,288,0,11,4266982,candidate.php?candidate_id=8299,SATYA PAL JAIN,132,5,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=8299,0.0,0.0,0.0,,,,,,,
9544,0,73,9948590.0,206,0,3,1166014,candidate.php?candidate_id=138,Baliram Kashyap,132,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=138,0.0,0.0,0.0,"['2009', '2004']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=Utodksi9ovWDSAEKNosk
9545,1,44,645000.0,206,0,3,0,candidate.php?candidate_id=477,Ayaturam Mandavi,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=477,0.0,0.0,0.0,,,,,,,
9546,2,42,10000.0,206,0,0,0,candidate.php?candidate_id=478,Chandra Shekhar Dhruv,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=478,0.0,0.0,0.0,,,,,,,
9547,3,42,1560000.0,206,0,9,500000,candidate.php?candidate_id=139,Manish Kunjam,244,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=139,0.0,0.0,0.0,,,,,,,
9548,4,60,2524817.0,206,0,11,0,candidate.php?candidate_id=141,Mayaram Netam Alias (Fulsing Siladar),312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=141,0.0,0.0,0.0,,,,,,,
9549,5,44,7121525.0,206,0,1,0,candidate.php?candidate_id=479,Shankar Sodhi,311,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=479,0.0,0.0,0.0,,,,,,,
9550,6,35,110000.0,206,0,5,0,candidate.php?candidate_id=140,Subhash Chandra Mourya,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=140,0.0,0.0,0.0,,,,,,,
9551,0,43,1305000.0,241,0,10,0,candidate.php?candidate_id=601,Abdul Hamid Siddiqui,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=601,0.0,0.0,0.0,,,,,,,
9552,1,42,805000.0,241,0,11,100000,candidate.php?candidate_id=90,AdvocateT R Nirala,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=90,0.0,0.0,0.0,,,,,,,
9553,2,34,1796000.0,241,0,2,136500,candidate.php?candidate_id=606,Anuj Dhritlahre,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=606,0.0,0.0,0.0,,,,,,,
9554,3,63,43500.0,241,0,9,0,candidate.php?candidate_id=96,Arjun Shrivas Ganguaa,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=96,0.0,0.0,0.0,,,,,,,
9555,4,37,618800.0,241,0,0,0,candidate.php?candidate_id=602,Ashok Shrivastav,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=602,0.0,0.0,0.0,,,,,,,
9556,5,57,1170000.0,241,0,3,0,candidate.php?candidate_id=607,B.P. Viswakarma,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=607,0.0,0.0,0.0,,,,,,,
9557,6,46,717000.0,241,0,9,0,candidate.php?candidate_id=91,Balaram Sahu,124,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=91,0.0,0.0,0.0,,,,,,,
9558,7,65,1271000.0,241,0,9,14000,candidate.php?candidate_id=604,Daya Das Lahre,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=604,0.0,0.0,0.0,,,,,,,
9559,8,38,487000.0,241,0,5,0,candidate.php?candidate_id=609,Dilip Gupta,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=609,0.0,0.0,0.0,,,,,,,
9560,9,30,328500.0,241,0,10,0,candidate.php?candidate_id=610,Dilip Kumar,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=610,0.0,0.0,0.0,,,,,,,
9561,10,41,1027500.0,241,0,0,0,candidate.php?candidate_id=611,Dilip Singh Thakur,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=611,0.0,0.0,0.0,,,,,,,
9562,11,41,120000.0,241,0,6,0,candidate.php?candidate_id=603,Dr. Bal Mukund Singh Maravi,283,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=603,0.0,0.0,0.0,,,,,,,
9563,12,40,1695000.0,241,0,5,1000000,candidate.php?candidate_id=613,Dr. Goju Paul,633,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=613,0.0,0.0,0.0,,,,,,,
9564,13,60,1561212.0,241,0,6,39846,candidate.php?candidate_id=612,Dr.Daya Ram Dayal,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=612,0.0,0.0,0.0,"['2009', '2008']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=WSrTvjJdn6fyKdc7kRGm
9565,14,34,1998000.0,241,0,1,0,candidate.php?candidate_id=622,Manoj Kumar Birko,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=622,0.0,0.0,0.0,,,,,,,
9566,15,32,105000.0,241,0,5,0,candidate.php?candidate_id=614,Mukesh Kumar Sahu,361,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=614,0.0,0.0,0.0,,,,,,,
9567,16,29,5788700.0,241,0,5,200000,candidate.php?candidate_id=615,Rajendra Sahu,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=615,0.0,0.0,0.0,,,,,,,
9568,17,32,295000.0,241,0,5,0,candidate.php?candidate_id=616,Rajesh Pratap Chauhan,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=616,0.0,0.0,0.0,,,,,,,
9569,18,52,1600000.0,241,2,1,0,candidate.php?candidate_id=623,Rambilas Sharma,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=623,2.0,0.0,0.0,,,,,,,
9570,19,36,916000.0,241,0,1,0,candidate.php?candidate_id=617,Ramesh Kumar Lahare,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=617,0.0,0.0,0.0,,,,,,,
9571,20,37,180000.0,241,0,5,0,candidate.php?candidate_id=619,Sapna Chakraborty,427,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=619,0.0,0.0,0.0,,,,,,,
9572,21,56,80733.0,241,0,0,0,candidate.php?candidate_id=605,Shyam Bihari Trivedi,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=605,0.0,0.0,0.0,,,,,,,
9573,22,40,187000.0,241,0,0,0,candidate.php?candidate_id=620,Tuklal Garg,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=620,0.0,0.0,0.0,,,,,,,
9574,23,31,215000.0,241,0,0,0,candidate.php?candidate_id=621,Umesh Singh,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=621,0.0,0.0,0.0,,,,,,,
9575,24,27,70000.0,241,0,9,250000,candidate.php?candidate_id=100,Uttam Prasad Dansena,758,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=100,0.0,0.0,0.0,"['2013', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=haBaJcDMPFH8YHo7k9V4
9576,0,40,379787.0,381,0,11,667787,candidate.php?candidate_id=111,SAROJ PANDEY,132,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=111,0.0,0.0,0.0,"['2014', '2009', '2008']",0.0,1.0,1.0,True,3.0,http://myneta.info/compare_profile.php?group_id=4NwJmMMPAp8tJygtpyi
9577,1,35,176327.0,381,0,5,0,candidate.php?candidate_id=419,Anand Gautam,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=419,0.0,0.0,0.0,,,,,,,
9578,2,43,50000.0,381,0,0,0,candidate.php?candidate_id=408,DEVIDAS KURRE,252,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=408,0.0,0.0,0.0,,,,,,,
9579,3,37,130000.0,381,0,0,0,candidate.php?candidate_id=414,DR. PANKAJ GOSOMI (PANDIT),633,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=414,0.0,0.0,0.0,,,,,,,
9580,4,56,976000.0,381,0,11,0,candidate.php?candidate_id=107,Guru Dada Lokesh Maharaj,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=107,0.0,0.0,0.0,,,,,,,
9581,5,31,45000.0,381,0,9,0,candidate.php?candidate_id=411,LAXMAN PRASAD,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=411,0.0,0.0,0.0,,,,,,,
9582,6,43,0.0,381,0,5,0,candidate.php?candidate_id=413,MASOOD KHAN,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=413,0.0,0.0,0.0,,,,,,,
9583,7,55,17892559.0,381,0,6,0,candidate.php?candidate_id=420,PRADEEP CHOUBEY,311,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=420,0.0,0.0,0.0,,,,,,,
9584,8,34,4019000.0,381,0,1,400000,candidate.php?candidate_id=109,RAGHUNANDAN SAHU,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=109,0.0,0.0,0.0,,,,,,,
9585,9,38,9051000.0,381,0,6,0,candidate.php?candidate_id=415,Rajendra Kumar Sahu,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=415,0.0,0.0,0.0,,,,,,,
9586,10,61,2616616.0,381,0,0,200000,candidate.php?candidate_id=421,RATAN KUMAR KSHETRAPAL,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=421,0.0,0.0,0.0,,,,,,,
9587,11,41,700000.0,381,0,10,400000,candidate.php?candidate_id=416,SHITKARAN MHILWAR,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=416,0.0,0.0,0.0,,,,,,,
9588,12,62,17614928.0,381,0,11,4525246,candidate.php?candidate_id=110,"Tarachand Sahu, Bhilai Nagar",312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=110,0.0,0.0,0.0,,,,,,,
9589,0,43,3556426.0,559,0,1,80000,candidate.php?candidate_id=77,Kamaladevi Patale,132,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=77,0.0,0.0,0.0,"['2014', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=KNvyEZSRAkPMkQekaJ4
9590,1,35,0.0,559,0,9,0,candidate.php?candidate_id=450,Anand Ram Gilhare,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=450,0.0,0.0,0.0,,,,,,,
9591,2,59,0.0,559,0,9,0,candidate.php?candidate_id=451,B R Chauhan,634,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=451,0.0,0.0,0.0,,,,,,,
9592,3,62,472000.0,559,0,5,0,candidate.php?candidate_id=452,Chaitram Suryavanshi,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=452,0.0,0.0,0.0,,,,,,,
9593,4,55,100413.0,559,0,5,0,candidate.php?candidate_id=80,Chhavilal Ratre,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=80,0.0,0.0,0.0,,,,,,,
9594,5,51,7198100.0,559,0,11,1235116,candidate.php?candidate_id=79,Dauram Ratnakar,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=79,0.0,0.0,0.0,,,,,,,
9595,6,50,363500.0,559,0,8,25000,candidate.php?candidate_id=455,Maya Ramnath,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=455,0.0,0.0,0.0,,,,,,,
9596,7,59,375000.0,559,0,0,0,candidate.php?candidate_id=456,Neelkanth Ware,251,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=456,0.0,0.0,0.0,,,,,,,
9597,8,39,550000.0,559,0,1,0,candidate.php?candidate_id=457,Prem Shankar Mahilange,427,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=457,0.0,0.0,0.0,,,,,,,
9598,9,51,1614000.0,559,0,6,0,candidate.php?candidate_id=458,Ramcharan Pradhan Adhiwakta,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=458,0.0,0.0,0.0,,,,,,,
9599,10,26,80500.0,559,0,3,90000,candidate.php?candidate_id=459,Sanjeev Kumar Khare,243,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=459,0.0,0.0,0.0,,,,,,,
9600,0,49,8261296.0,646,0,11,0,candidate.php?candidate_id=145,Sohan Potai,132,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=145,0.0,0.0,0.0,"['2009', '2004']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=sievwwxT7faeGaJbY2MF
9601,1,59,50000.0,646,0,2,0,candidate.php?candidate_id=472,Bhom Lal,18,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=472,0.0,0.0,0.0,,,,,,,
9602,2,31,898000.0,646,0,5,1089,candidate.php?candidate_id=473,Devchand Matlam,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=473,0.0,0.0,0.0,,,,,,,
9603,3,62,1939199.0,646,0,11,0,candidate.php?candidate_id=474,G R Rana,361,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=474,0.0,0.0,0.0,"['2009', '2004']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=Ry5FcmAsUYV93wiqcGy9
9604,4,30,6500.0,646,0,1,25000,candidate.php?candidate_id=144,Jalsingh Sori,251,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=144,0.0,0.0,0.0,,,,,,,
9605,5,48,413500.0,646,0,1,45000,candidate.php?candidate_id=146,Mayaram Nagwanshi,283,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=146,0.0,0.0,0.0,,,,,,,
9606,6,60,2523937.0,646,0,11,0,candidate.php?candidate_id=475,Mayaram Netam (Fulsingh Siledar),312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=475,0.0,0.0,0.0,,,,,,,
9607,7,32,562000.0,646,0,1,0,candidate.php?candidate_id=142,Mira Salam,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=142,0.0,0.0,0.0,,,,,,,
9608,8,50,6419.0,646,0,5,125000,candidate.php?candidate_id=148,N R Bhuarya,284,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=148,0.0,0.0,0.0,,,,,,,
9609,9,35,273800.0,646,0,1,0,candidate.php?candidate_id=476,Praful Mandavi,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=476,0.0,0.0,0.0,,,,,,,
9610,10,35,3454127.0,646,0,3,1013494,candidate.php?candidate_id=143,Smt Phoolo Devi Netam,311,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=143,0.0,0.0,0.0,,,,,,,
9611,0,54,42704354.0,692,0,4,1643424,candidate.php?candidate_id=591,Charandas Mahant,311,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=591,0.0,0.0,0.0,"['2014', '2009', '2004']",0.0,1.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=NvySB7NvyAJVRPHqkokc
9612,1,34,0.0,692,0,9,0,candidate.php?candidate_id=589,Budhwarsingh Ueke,612,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=589,0.0,0.0,0.0,,,,,,,
9613,2,49,136000.0,692,0,8,0,candidate.php?candidate_id=590,Chaitidevi Mahant,251,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=590,0.0,0.0,0.0,,,,,,,
9614,3,40,10000.0,692,0,6,0,candidate.php?candidate_id=598,Dr.Vipin Sinha,243,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=598,0.0,0.0,0.0,,,,,,,
9615,4,75,0.0,692,0,9,0,candidate.php?candidate_id=595,FULESHWAR PRASAD SURJAIHA,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=595,0.0,0.0,0.0,,,,,,,
9616,5,35,544000.0,692,0,3,0,candidate.php?candidate_id=592,Gend Das Mahant,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=592,0.0,0.0,0.0,,,,,,,
9617,6,74,827089.0,692,3,11,0,candidate.php?candidate_id=81,Heera Singh Markam,283,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=81,3.0,0.0,0.0,,,,,,,
9618,7,59,7200288.0,692,0,11,760000,candidate.php?candidate_id=82,Karuna Shukla,132,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=82,0.0,0.0,0.0,"['2014', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=xXrp8EuUDA4Jeb7THwLR
9619,8,28,30000.0,692,0,1,0,candidate.php?candidate_id=593,Kedarnath Rajwade,361,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=593,0.0,0.0,0.0,,,,,,,
9620,9,38,0.0,692,0,9,0,candidate.php?candidate_id=594,Pawan Kumar,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=594,0.0,0.0,0.0,,,,,,,
9621,10,49,52000.0,692,0,0,0,candidate.php?candidate_id=84,Ramdayal Oraon,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=84,0.0,0.0,0.0,,,,,,,
9622,11,68,410000.0,692,0,8,0,candidate.php?candidate_id=85,Ramlakhan Kashi,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=85,0.0,0.0,0.0,,,,,,,
9623,12,32,325000.0,692,0,1,0,candidate.php?candidate_id=599,Sangeeta Nirmalkar,124,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=599,0.0,0.0,0.0,,,,,,,
9624,13,25,10000.0,692,0,2,0,candidate.php?candidate_id=596,Santosh Banjare,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=596,0.0,0.0,0.0,,,,,,,
9625,14,37,0.0,692,0,9,0,candidate.php?candidate_id=597,Satrupa,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=597,0.0,0.0,0.0,,,,,,,
9626,15,62,1020000.0,692,0,6,0,candidate.php?candidate_id=600,Shambhu Prasad Sharma Adhiwakta,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=600,0.0,0.0,0.0,,,,,,,
9627,16,41,245900.0,692,0,11,0,candidate.php?candidate_id=86,Viay Laxmi Sharma,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=86,0.0,0.0,0.0,,,,,,,
9628,0,49,6805000.0,779,0,6,1300000,candidate.php?candidate_id=129,Chandulal Sahu (Chandu Bhaiya),132,6,1,2009,http://myneta.info/ls2009/candidate.php?candidate_id=129,0.0,0.0,0.0,"['2014', '2009']",0.0,0.0,2009.0,False,2.0,http://myneta.info/compare_profile.php?group_id=7NmU3UFRN6zyBDTNuPPX
9629,1,37,50000.0,779,0,10,0,candidate.php?candidate_id=134,Bauddh Kumar Kaushik,243,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=134,0.0,0.0,0.0,,,,,,,
9630,2,29,0.0,779,0,1,0,candidate.php?candidate_id=483,Bharat Diwan,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=483,0.0,0.0,0.0,,,,,,,
9631,3,43,0.0,779,0,9,0,candidate.php?candidate_id=128,Champa Lal Patel,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=128,0.0,0.0,0.0,,,,,,,
9632,4,26,70000.0,779,0,3,0,candidate.php?candidate_id=489,Dr Lata Markam,634,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=489,0.0,0.0,0.0,,,,,,,
9633,5,38,1524114.0,779,0,5,0,candidate.php?candidate_id=135,Dr. Anand Matwale (Guruji),423,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=135,0.0,0.0,0.0,,,,,,,
9634,6,33,216788.0,779,0,11,46000,candidate.php?candidate_id=481,Khedhubharti (Satyesh),312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=481,0.0,0.0,0.0,"['2009', '2008']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=XKWgSYqkYY9RqggpDkUj
9635,7,44,1875000.0,779,0,0,60000,candidate.php?candidate_id=484,Kiran Kumar Dhruv,361,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=484,0.0,0.0,0.0,,,,,,,
9636,8,44,3665000.0,779,0,0,600000,candidate.php?candidate_id=130,Moti Lal Choudhary,166,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=130,0.0,0.0,0.0,,,,,,,
9637,9,63,2170000.0,779,0,6,0,candidate.php?candidate_id=136,Narayan Das Inqalab Gandhi,312,6,0,2009,http://myneta.info/ls2009/candidate.php?candidate_id=136,0.0,0.0,0.0,,,,,,,
