,detail,url
12848,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353),http://myneta.info/ls2009/candidate.php?candidate_id=8018
12849,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/ls2009/candidate.php?candidate_id=8015
12850,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/ls2009/candidate.php?candidate_id=8015
12851,Brief Details of IPCs 1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2014/candidate.php?candidate_id=9741
12852,1 charges related to Obstructing public servant in discharge of public functions (IPC Section-186,http://myneta.info/ls2014/candidate.php?candidate_id=9741
12853,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2014/candidate.php?candidate_id=9741
12854,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353),http://myneta.info/ls2014/candidate.php?candidate_id=9741
12855,Brief Details of IPCs 6 charges related to  theft (IPC Section-379,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12856,6 charges related to  extortion (IPC Section-384,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12857,1 charges related to  undue influence or personation at an election (IPC Section-171F,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12858,1 charges related to Making or selling instrument for counterfeiting coin (IPC Section-233,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12859,9 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12860,9 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12861,8 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12862,"8 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=4920
12863,7 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12864,6 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12865,6 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12866,"6 charges related to Assaulting or obstructing public servant when suppressing riot, etc. (IPC Section-152",http://myneta.info/ls2009/candidate.php?candidate_id=4920
12867,6 charges related to Wantonly giving provocation with intent to cause riot-if rioting be committed-if not committed (IPC Section-153,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12868,6 charges related to Causing hurt by act endangering life or personal safety of others (IPC Section-337,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12869,6 charges related to Causing grievous hurt by act endangering life or personal safety of others (IPC Section-338,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12870,6 charges related to Putting person in fear of injury in order to commit extortion (IPC Section-385,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12871,6 charges related to Extortion by putting a person in fear of death or grievous hurt (IPC Section-386,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12872,6 charges related to Punishment of criminal conspiracy (IPC Section-120B,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12873,"1 charges related to Hiring, or conniving at hiring, of persons to join unlawful assembly (IPC Section-150",http://myneta.info/ls2009/candidate.php?candidate_id=4920
12874,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=4920
12875,1 charges related to Wearing grab or carrying token used by public servant with fraudulent intent (IPC Section-171),http://myneta.info/ls2009/candidate.php?candidate_id=4920
12876,Brief Details of IPCs 2 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=4922
12877,2 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2009/candidate.php?candidate_id=4922
12878,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2009/candidate.php?candidate_id=4922
12879,Brief Details of IPCs 1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=9746
12880,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2014/candidate.php?candidate_id=9746
12881,1 charges related to  voluntarily causing hurt (IPC Section-323),http://myneta.info/ls2014/candidate.php?candidate_id=9746
12882,"Brief Details of IPCs 1 charges related to Waging, or attempting to wage war, or abetting waging of war, against the Government of India (IPC Section-121",http://myneta.info/loksabha2004/candidate.php?candidate_id=5214
12883,1 charges related to Conspiracy to commit offences punishable by section 121 (IPC Section-121A,http://myneta.info/loksabha2004/candidate.php?candidate_id=5214
12884,"1 charges related to Collecting arms, etc., with intention of waging war against the Government of India (IPC Section-122",http://myneta.info/loksabha2004/candidate.php?candidate_id=5214
12885,1 charges related to Concealing with intent to facilitate design to wage war (IPC Section-123,http://myneta.info/loksabha2004/candidate.php?candidate_id=5214
12886,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/loksabha2004/candidate.php?candidate_id=5214
12887,Brief Details of IPCs 1 charges related to  voluntarily causing grievous hurt (IPC Section-325,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12888,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12889,1 charges related to  rioting (IPC Section-147,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12890,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12891,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12892,1 charges related to Causing hurt by act endangering life or personal safety of others (IPC Section-337,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12893,1 charges related to Causing grievous hurt by act endangering life or personal safety of others (IPC Section-338,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12894,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12895,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12896,1 charges related to Resistance or obstruction to lawful apprehension of another person (IPC Section-225),http://myneta.info/loksabha2004/candidate.php?candidate_id=5216
12897,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12898,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12899,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12900,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=2843
12901,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12902,1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12903,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12904,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=2843
12905,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/ls2014/candidate.php?candidate_id=2843
12906,Brief Details of IPCs 1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=2849
12907,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=2849
12908,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=2849
12909,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=2849
12910,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2014/candidate.php?candidate_id=2849
12911,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=2849
12912,1 charges related to  voluntarily causing hurt (IPC Section-323),http://myneta.info/ls2014/candidate.php?candidate_id=2849
12913,Brief Details of IPCs 1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2014/candidate.php?candidate_id=3462
12914,2 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=3462
12915,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=3462
12916,1 charges related to  rioting (IPC Section-147),http://myneta.info/ls2014/candidate.php?candidate_id=3462
12917,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=2173
12918,Brief Details of IPCs 3 charges related to  dacoity (IPC Section-395,http://myneta.info/ls2009/candidate.php?candidate_id=2177
